timestamp,src_ip,dst_ip,proto,src_port,dst_port,duration_ms,packets,bytes,tcp_flags,label,attack_type
2026-01-24T06:40:30Z,155.30.241.18,10.77.103.30,TCP,4592,445,1813,25,14351,A,0,
2026-01-11T22:54:15Z,10.68.22.165,77.102.50.252,TCP,10130,22,835,15,9878,PA,0,
2026-01-06T15:56:42Z,11.14.61.1,10.0.0.20,UDP,3926,80,701,19,5982,,0,
2026-01-16T21:00:13Z,81.3.85.164,10.0.0.20,TCP,31420,3389,2234,1,27452,PA,0,
2026-01-22T05:33:37Z,172.27.131.210,10.154.36.185,TCP,64760,143,744,10,11821,R,0,
2026-01-15T16:17:36Z,172.22.224.144,192.168.52.231,TCP,11314,8080,227,11,5085,PA,0,
2026-01-01T00:36:23Z,10.113.182.137,182.37.130.178,UDP,23458,8080,2261,12,694,,0,
2026-01-31T12:35:56Z,10.215.138.7,10.0.0.10,TCP,16538,25,1687,18,7549,PA,0,
2026-01-27T22:20:11Z,10.21.255.91,10.0.1.15,TCP,58451,25,2111,14,18464,A,0,
2026-01-11T23:25:38Z,94.138.144.46,10.0.0.20,TCP,47592,22,85,5,1123,S,1,SSH_BRUTE_FORCE
2026-01-21T02:26:09Z,172.20.244.228,10.0.0.10,UDP,36869,443,1275,21,3589,,0,
2026-01-11T11:56:40Z,192.168.87.181,182.29.159.228,TCP,25050,143,1427,30,11586,PA,0,
2026-01-07T14:11:09Z,192.168.113.170,10.173.114.165,TCP,55177,443,1681,15,17929,PA,0,
2026-01-08T20:28:59Z,192.168.186.10,10.0.1.15,TCP,15360,80,2460,11,5552,PA,0,
2026-01-25T09:39:15Z,172.29.187.243,172.28.105.55,TCP,32313,110,791,10,4653,R,0,
2026-01-10T02:20:26Z,10.117.191.31,10.0.0.10,TCP,60804,8080,1761,10,13783,PA,0,
2026-01-28T15:07:12Z,77.208.98.81,10.0.1.15,TCP,45908,25,1193,6,16499,PA,0,
2026-01-16T09:15:07Z,170.236.44.112,192.168.245.235,UDP,24376,445,519,13,14621,,0,
2026-01-07T23:10:31Z,172.23.236.221,87.235.230.60,TCP,2466,53,2324,14,8999,PA,0,
2026-01-02T22:53:02Z,20.9.89.239,192.168.0.216,UDP,30525,53,1204,8,4233,,0,
2026-01-09T23:37:42Z,172.31.241.167,192.168.191.192,TCP,35862,443,1614,3,7815,FA,0,
2026-01-21T23:17:00Z,210.12.213.33,179.27.122.38,TCP,41610,25,2025,9,16298,A,0,
2026-01-31T02:16:17Z,10.171.162.110,10.0.1.15,TCP,7204,25,939,1,4755,S,0,
2026-01-10T06:35:20Z,172.22.160.201,178.35.9.99,TCP,11143,445,2134,2,5100,A,0,
2026-01-03T13:44:45Z,97.221.73.178,10.171.162.110,TCP,6177,445,2024,12,6570,A,0,
2026-01-11T02:13:20Z,10.21.255.91,158.27.156.123,UDP,42148,143,1516,17,7146,,0,
2026-01-28T02:32:27Z,10.227.150.206,192.168.188.247,UDP,22054,110,2057,20,905,,0,
2026-01-28T19:31:58Z,135.129.179.199,78.121.236.158,UDP,18419,25,2898,23,3024,,0,
2026-01-29T15:22:08Z,172.20.103.223,140.242.238.134,TCP,28629,110,773,4,9583,PA,0,
2026-01-25T04:25:20Z,61.7.44.248,55.117.12.142,TCP,16753,110,1383,16,10959,PA,0,
2026-01-14T20:00:18Z,34.206.241.106,10.0.2.8,TCP,16841,3389,1325,5,8560,PA,0,
2026-01-20T11:42:35Z,172.20.244.228,10.0.0.20,TCP,39364,445,1754,11,9654,FA,0,
2026-01-14T02:17:29Z,68.183.221.119,51.204.88.196,TCP,53463,53,971,13,17127,R,0,
2026-01-01T13:45:29Z,172.28.105.55,10.170.39.178,TCP,22505,8080,2119,3,3813,PA,0,
2026-01-02T23:44:40Z,172.18.3.67,10.0.0.10,TCP,45073,80,1774,14,4805,R,0,
2026-01-13T14:14:03Z,192.168.169.155,10.0.0.20,TCP,25064,53,428,7,22872,PA,0,
2026-01-30T21:01:42Z,10.238.189.134,192.168.145.92,TCP,44423,445,2159,2,1291,PA,0,
2026-01-12T09:09:39Z,172.29.111.45,10.0.1.15,TCP,7031,3389,1968,13,12597,PA,0,
2026-01-16T07:21:11Z,10.226.4.90,192.168.37.89,TCP,41593,143,1517,8,8297,PA,0,
2026-01-13T13:40:13Z,10.197.111.63,172.29.206.4,TCP,20941,143,1852,13,5596,PA,0,
2026-01-27T04:05:42Z,10.112.202.203,10.0.1.15,TCP,39649,53,1770,10,5825,S,0,
2026-01-19T12:28:36Z,172.25.151.135,192.168.145.92,UDP,62662,445,299,21,5342,,0,
2026-01-02T09:07:09Z,192.168.0.216,172.27.22.144,TCP,53515,143,1515,3,13518,PA,0,
2026-01-06T06:50:02Z,192.168.157.22,10.0.0.10,TCP,8489,80,2073,10,19424,FA,0,
2026-01-30T04:03:20Z,192.168.236.36,10.0.2.8,UDP,42464,110,249,6,9054,,0,
2026-01-24T20:14:01Z,192.168.232.14,172.30.241.119,TCP,19459,110,1196,15,15879,FA,0,
2026-01-30T02:27:33Z,192.168.104.23,84.123.182.251,TCP,44614,143,1244,17,4060,A,0,
2026-01-02T18:53:08Z,10.144.159.140,172.21.250.128,TCP,1423,110,576,24,9750,PA,0,
2026-01-16T20:06:23Z,140.252.137.212,172.20.127.225,TCP,15910,445,1040,5,1252,FA,0,
2026-01-30T11:21:53Z,192.168.169.155,10.3.132.81,TCP,6583,80,784,7,10986,S,0,
2026-01-21T08:06:00Z,10.5.195.145,11.114.42.157,TCP,52258,443,116,15,2025,PA,1,BEACONING
2026-01-31T21:41:58Z,172.26.53.59,10.0.2.8,TCP,25042,143,2698,17,18939,A,0,
2026-01-29T02:15:38Z,172.25.16.191,10.125.45.173,UDP,24593,8080,917,18,819,,0,
2026-01-26T16:23:46Z,10.98.251.81,10.0.2.8,TCP,9243,3389,1140,23,21283,FA,0,
2026-01-07T03:15:22Z,10.89.252.100,10.0.2.8,TCP,43269,3389,859,8,17466,PA,0,
2026-01-11T23:04:51Z,10.138.32.59,109.255.121.94,TCP,11769,80,1744,6,14741,PA,0,
2026-01-25T21:22:52Z,192.168.230.67,10.0.2.8,UDP,38214,25,620,25,14858,,0,
2026-01-28T15:16:16Z,172.21.20.26,192.168.52.231,TCP,57606,443,383,18,2176,PA,0,
2026-01-19T20:04:41Z,192.168.95.220,192.168.155.221,TCP,64244,22,843,12,15024,PA,0,
2026-01-05T08:57:29Z,84.195.53.28,192.168.82.39,TCP,6289,3389,1461,20,9084,S,0,
2026-01-01T12:43:11Z,10.2.252.162,192.168.55.67,UDP,46468,22,553,12,8880,,0,
2026-01-30T16:59:29Z,172.21.244.95,10.0.0.10,TCP,11840,110,2065,5,1465,A,0,
2026-01-10T11:07:40Z,14.147.69.155,172.24.49.19,TCP,34148,143,1552,13,9534,PA,0,
2026-01-25T11:24:27Z,172.21.20.26,167.143.151.117,TCP,4601,25,1525,18,17477,PA,0,
2026-01-14T07:54:35Z,169.13.56.81,192.168.89.24,TCP,9661,143,1168,12,6132,FA,0,
2026-01-22T13:35:42Z,172.27.10.86,140.194.83.91,TCP,59487,110,2364,15,5904,PA,0,
2026-01-11T10:47:15Z,10.5.195.145,10.0.0.20,TCP,7096,80,1985,3,3384,R,0,
2026-01-14T09:25:55Z,192.168.155.221,192.168.32.148,TCP,36809,143,1184,8,1152,PA,0,
2026-01-11T23:05:00Z,94.138.144.46,10.0.0.20,TCP,62530,22,121,2,681,S,1,SSH_BRUTE_FORCE
2026-01-08T12:29:25Z,172.31.155.50,192.168.174.177,TCP,32440,445,127,11,12647,PA,0,
2026-01-07T01:44:03Z,10.155.155.107,10.0.2.8,TCP,7650,22,1196,19,3694,S,0,
2026-01-22T11:06:26Z,135.182.241.218,10.0.0.20,UDP,19749,445,1730,17,13586,,0,
2026-01-25T16:11:38Z,172.18.81.122,192.168.16.127,UDP,41473,8080,1483,10,6845,,0,
2026-01-11T10:24:03Z,17.19.132.12,192.168.74.128,TCP,37034,25,192,2,14119,S,0,
2026-01-15T04:34:20Z,192.168.191.192,192.168.249.72,TCP,20024,25,2047,6,33203,PA,0,
2026-01-17T11:35:33Z,10.54.228.188,216.32.158.29,TCP,57161,3389,718,21,2206,PA,0,
2026-01-29T23:35:22Z,205.128.130.30,172.18.3.67,TCP,60990,143,431,10,15046,PA,0,
2026-01-26T13:52:40Z,10.117.191.31,223.34.144.214,TCP,5959,443,294,24,6607,A,0,
2026-01-17T03:11:18Z,192.168.90.171,172.31.73.102,UDP,13765,110,1423,5,4935,,0,
2026-01-01T11:04:10Z,192.168.150.172,10.155.155.107,TCP,50868,445,1076,13,6002,PA,0,
2026-01-25T08:54:11Z,172.31.241.167,10.0.0.10,TCP,15758,80,2256,1,7269,PA,0,
2026-01-13T10:32:42Z,143.76.58.202,10.0.2.8,TCP,42032,45065,2418,5,15270,PA,0,
2026-01-29T01:22:19Z,172.24.197.172,172.21.244.95,UDP,34557,53,1275,7,2196,,0,
2026-01-12T05:15:31Z,10.4.87.136,138.97.136.200,TCP,20936,8080,972,11,17964,PA,0,
2026-01-17T07:11:39Z,192.168.109.102,10.0.0.10,TCP,24647,8080,967,27,15334,A,0,
2026-01-25T06:07:14Z,172.21.224.126,159.164.74.229,TCP,20599,443,1354,9,60,FA,0,
2026-01-22T02:14:33Z,192.168.137.225,172.26.239.199,TCP,56755,80,353,7,12813,A,0,
2026-01-14T07:36:59Z,10.112.202.203,192.168.174.177,TCP,51133,110,2669,7,2216,R,0,
2026-01-28T22:04:44Z,130.153.5.116,172.25.16.191,TCP,25966,8080,2074,13,7556,PA,0,
2026-01-27T14:25:29Z,172.17.233.158,10.0.1.15,TCP,35508,143,2321,24,2116,PA,0,
2026-01-23T19:55:06Z,10.158.107.226,10.0.2.8,TCP,34397,80,577,8,17998,S,0,
2026-01-30T13:27:18Z,192.168.0.216,208.33.31.212,TCP,65130,8080,2742,22,18534,S,0,
2026-01-23T07:36:58Z,185.22.38.137,10.0.1.15,TCP,6336,445,1580,14,24647,PA,0,
2026-01-19T11:12:46Z,10.171.162.110,172.18.2.14,TCP,56229,44401,1966,1,16958,PA,0,
2026-01-26T21:27:13Z,10.157.251.139,10.0.1.15,TCP,46086,3389,843,1,3681,PA,0,
2026-01-15T08:42:31Z,161.53.245.173,10.0.0.20,TCP,55870,80,204,16,2902,PA,0,
2026-01-01T01:27:27Z,172.22.133.244,10.0.0.20,TCP,32304,25,1349,17,7315,S,0,
2026-01-05T08:01:42Z,192.168.89.52,172.29.91.135,TCP,23910,8080,2806,26,9682,PA,0,
2026-01-02T20:33:53Z,172.27.10.86,192.168.109.102,TCP,9326,80,95,13,2508,A,0,
2026-01-10T22:17:07Z,10.89.252.100,10.171.162.110,TCP,1351,110,918,15,22664,A,0,
2026-01-19T19:55:13Z,10.158.107.226,172.29.206.4,TCP,20031,80,622,4,6055,FA,0,
2026-01-11T08:52:13Z,10.238.189.134,10.0.2.8,TCP,28486,3389,1460,24,7256,S,0,
2026-01-04T05:31:32Z,10.54.228.188,10.0.0.20,TCP,46077,25,873,19,3011,PA,0,
2026-01-27T22:25:14Z,172.22.160.201,10.0.1.15,TCP,51369,143,2058,15,8634,PA,0,
2026-01-31T15:36:41Z,192.168.166.107,192.168.122.78,TCP,62734,143,1929,3,13259,A,0,
2026-01-11T11:41:31Z,173.251.249.87,72.238.224.36,TCP,8437,53,1703,5,14056,PA,0,
2026-01-14T06:15:26Z,192.168.45.118,10.0.0.20,UDP,57417,110,309,26,9196,,0,
2026-01-17T10:34:29Z,192.168.249.72,10.0.0.10,TCP,23208,443,3626,5,13177,S,0,
2026-01-16T09:14:41Z,10.44.164.202,10.0.2.8,TCP,49902,143,1261,17,12295,PA,0,
2026-01-27T11:05:00Z,10.138.100.128,10.0.0.20,UDP,36058,445,1109,16,12718,,0,
2026-01-21T09:49:00Z,10.5.195.145,11.114.42.157,TCP,46349,443,47,7,2075,PA,1,BEACONING
2026-01-01T12:14:53Z,192.168.41.95,172.31.73.102,TCP,35275,80,203,20,3238,PA,0,
2026-01-18T21:28:20Z,172.28.105.55,10.0.0.20,TCP,47514,445,1828,5,1512,R,0,
2026-01-12T14:50:46Z,192.168.89.24,10.0.0.10,UDP,36389,445,2459,1,15327,,0,
2026-01-11T18:15:47Z,10.215.138.7,10.0.1.15,TCP,37673,443,1754,1,14419,S,0,
2026-01-17T16:13:46Z,10.224.169.203,155.186.193.68,UDP,40596,80,320,8,6075,,0,
2026-01-21T18:36:59Z,10.49.34.30,172.21.250.128,TCP,64293,80,1594,6,6679,A,0,
2026-01-29T03:14:49Z,207.137.205.223,192.168.0.49,TCP,61867,80,835,9,2167,PA,0,
2026-01-24T09:12:41Z,172.27.195.39,192.168.89.52,UDP,5142,53,1317,2,22997,,0,
2026-01-30T18:14:04Z,172.31.73.102,210.55.14.127,TCP,52240,445,2037,9,27306,PA,0,
2026-01-11T03:51:54Z,172.17.233.158,172.17.8.115,TCP,40853,22,407,16,8699,A,0,
2026-01-02T13:08:47Z,143.215.41.220,192.168.87.181,TCP,13015,110,2048,17,15803,FA,0,
2026-01-08T05:28:27Z,192.168.194.34,192.168.241.54,UDP,18133,143,4,6,2473,,0,
2026-01-12T01:00:48Z,10.154.36.185,214.38.12.34,UDP,32838,25,1497,12,2213,,0,
2026-01-16T03:06:13Z,10.87.123.180,172.29.206.4,UDP,51569,143,409,20,4982,,0,
2026-01-02T23:34:48Z,172.27.131.210,10.0.0.20,UDP,3532,443,1913,22,14495,,0,
2026-01-11T19:16:07Z,10.222.191.33,172.30.90.245,TCP,4766,445,454,1,3537,A,0,
2026-01-16T11:32:32Z,44.12.201.227,98.106.109.129,TCP,32296,22,1200,7,11654,A,0,
2026-01-21T22:45:40Z,192.168.169.6,172.26.239.199,TCP,42269,80,673,27,13662,A,0,
2026-01-07T15:47:33Z,10.49.34.30,68.115.126.52,TCP,38240,445,268,2,4725,FA,0,
2026-01-11T18:47:18Z,172.22.13.22,10.0.1.15,UDP,43825,8080,1088,11,145,,0,
2026-01-07T00:56:17Z,127.5.152.140,10.0.0.10,TCP,36926,143,1987,5,8902,A,0,
2026-01-27T19:00:57Z,192.168.228.94,172.17.34.200,TCP,40004,25,911,3,13886,PA,0,
2026-01-08T13:30:41Z,192.168.59.104,79.35.139.212,TCP,60043,443,2110,4,20812,A,0,
2026-01-01T16:01:02Z,94.112.160.72,10.0.0.20,UDP,9617,25,1605,14,14976,,0,
2026-01-03T14:03:05Z,172.27.22.144,10.0.0.20,TCP,27521,143,210,7,17486,PA,0,
2026-01-05T17:11:07Z,172.30.166.42,10.72.249.147,TCP,27394,110,555,15,8203,PA,0,
2026-01-07T08:40:50Z,10.177.160.87,172.18.3.67,TCP,34796,32915,936,4,14321,PA,0,
2026-01-14T04:39:50Z,192.168.154.30,10.0.0.10,TCP,56890,445,1788,3,19637,PA,0,
2026-01-29T16:24:47Z,10.72.249.147,10.0.0.10,TCP,55852,8080,690,14,3415,PA,0,
2026-01-27T19:57:11Z,192.168.55.67,10.0.2.8,TCP,38219,53,1705,4,7333,PA,0,
2026-01-07T01:31:57Z,19.146.247.86,10.247.230.9,UDP,53723,3389,538,14,12124,,0,
2026-01-30T14:51:02Z,10.68.22.165,192.168.90.171,UDP,28680,22,2058,4,10656,,0,
2026-01-12T01:05:33Z,172.21.20.26,131.173.51.80,TCP,28992,443,879,1,10247,A,0,
2026-01-11T23:25:22Z,94.138.144.46,10.0.0.20,TCP,12238,22,193,2,1065,S,1,SSH_BRUTE_FORCE
2026-01-23T11:17:46Z,172.136.90.12,145.58.148.66,TCP,3400,53,1140,23,6106,PA,0,
2026-01-28T02:40:34Z,10.89.118.82,192.168.42.195,TCP,5918,3389,1637,26,12091,PA,0,
2026-01-29T11:52:22Z,10.77.103.30,125.255.115.244,TCP,32639,143,1813,3,15399,FA,0,
2026-01-06T11:45:16Z,192.168.101.18,10.0.1.15,TCP,33012,110,1112,25,10735,PA,0,
2026-01-09T13:55:47Z,192.168.104.23,10.0.0.10,TCP,5661,110,49,1,9235,FA,0,
2026-01-22T08:54:59Z,172.25.151.135,172.20.87.135,TCP,28396,22,549,23,15804,S,0,
2026-01-28T03:45:01Z,10.86.11.7,192.168.166.43,TCP,26336,8080,384,28,15486,PA,0,
2026-01-17T22:44:49Z,10.197.111.63,96.51.133.211,UDP,49525,80,1219,22,8953,,0,
2026-01-14T17:35:20Z,172.20.103.223,200.161.39.28,UDP,14634,25,493,3,11212,,0,
2026-01-28T23:57:37Z,10.227.150.206,10.218.187.48,TCP,59095,110,966,11,2371,PA,0,
2026-01-22T08:53:04Z,192.168.166.43,66.57.182.219,TCP,32446,80,1484,1,2093,FA,0,
2026-01-13T21:59:42Z,172.30.166.42,173.154.196.253,TCP,9400,8080,180,16,11082,PA,0,
2026-01-21T16:00:00Z,194.242.180.234,192.168.162.109,TCP,21651,445,1120,20,5735,PA,0,
2026-01-10T07:16:28Z,192.168.228.94,10.0.2.8,TCP,2986,110,1529,8,14452,PA,0,
2026-01-24T07:38:58Z,10.177.124.215,10.0.0.20,TCP,65463,143,288,26,3017,PA,0,
2026-01-28T18:23:42Z,172.18.55.97,45.45.84.32,UDP,30914,53,2147,7,3139,,0,
2026-01-23T19:58:14Z,192.168.128.80,10.44.164.202,TCP,43642,53,38,13,6338,S,0,
2026-01-03T04:04:22Z,172.27.131.210,10.148.105.184,TCP,64985,8080,722,28,6239,PA,0,
2026-01-15T04:00:29.640000Z,10.90.55.67,10.0.1.15,TCP,13198,761,29,1,111,S,1,PORT_SCAN
2026-01-10T05:06:46Z,10.177.160.87,10.0.1.15,TCP,3838,25,908,33,15081,PA,0,
2026-01-06T23:35:38Z,10.175.246.98,172.20.161.190,UDP,39177,3389,1128,13,4488,,0,
2026-01-29T14:13:13Z,192.168.188.247,172.21.250.128,TCP,23813,8080,639,5,13237,PA,0,
2026-01-12T08:58:05Z,172.18.171.81,109.39.85.221,TCP,63294,53,1956,2,23628,PA,0,
2026-01-11T23:09:56Z,94.138.144.46,10.0.0.20,TCP,34047,22,148,3,1124,S,1,SSH_BRUTE_FORCE
2026-01-22T22:55:39Z,116.151.157.233,192.168.194.34,TCP,8108,3389,461,14,3488,PA,0,
2026-01-13T05:38:06Z,164.7.213.164,10.0.0.20,TCP,12468,22,829,2,5055,PA,0,
2026-01-22T05:10:04Z,192.168.169.155,10.0.1.15,TCP,37598,443,152,25,18814,S,0,
2026-01-16T22:17:04Z,192.168.141.27,10.0.2.8,TCP,10240,80,1788,6,5701,A,0,
2026-01-31T11:21:04Z,192.168.232.14,172.18.81.122,TCP,35914,80,1267,1,5827,S,0,
2026-01-10T10:04:56Z,172.29.206.4,10.0.2.8,TCP,34599,110,1507,8,1630,A,0,
2026-01-03T21:51:03Z,172.23.236.221,94.122.23.85,UDP,59703,110,814,8,6542,,0,
2026-01-26T15:16:08Z,172.27.131.210,10.0.0.10,TCP,63495,110,310,36,11950,PA,0,
2026-01-10T17:49:34Z,10.9.232.80,10.0.0.20,TCP,33009,80,998,1,3084,PA,0,
2026-01-10T13:34:29Z,172.17.8.115,192.168.141.27,TCP,20397,110,2301,15,1185,PA,0,
2026-01-10T05:42:38Z,192.168.41.95,10.117.191.31,TCP,30648,62458,463,25,2043,A,0,
2026-01-06T16:25:10Z,192.168.228.94,172.27.195.39,UDP,9555,25,2427,27,10367,,0,
2026-01-24T04:04:42Z,192.168.174.177,10.0.0.20,TCP,49941,80,863,4,1986,A,0,
2026-01-02T07:46:56Z,10.238.189.134,10.0.2.8,TCP,26638,53,1380,7,17271,PA,0,
2026-01-07T08:45:50Z,10.32.88.85,10.0.1.15,TCP,30619,3389,1520,16,9395,PA,0,
2026-01-07T10:27:39Z,10.125.45.173,10.218.187.48,TCP,50277,110,450,30,9941,PA,0,
2026-01-21T07:51:00Z,10.5.195.145,11.114.42.157,TCP,12841,443,215,11,1838,PA,1,BEACONING
2026-01-11T18:00:52Z,192.168.19.211,10.0.0.10,TCP,3739,53,2128,17,18680,S,0,
2026-01-29T08:49:55Z,172.23.236.221,145.89.114.106,UDP,53309,110,386,11,6079,,0,
2026-01-01T04:21:59Z,17.146.121.158,10.0.2.8,TCP,56184,143,1762,8,8095,PA,0,
2026-01-25T19:58:43Z,192.168.11.163,172.17.233.158,UDP,4660,25,453,18,3006,,0,
2026-01-10T08:07:02Z,192.168.155.221,10.0.2.8,TCP,30057,53,723,16,4992,PA,0,
2026-01-06T05:11:59Z,10.113.128.87,77.211.133.245,TCP,35955,143,2105,16,16432,FA,0,
2026-01-28T14:28:46Z,10.224.169.203,172.17.34.200,TCP,27548,80,165,9,20912,R,0,
2026-01-11T23:21:18Z,94.138.144.46,10.0.0.20,TCP,23751,22,93,2,1163,S,1,SSH_BRUTE_FORCE
2026-01-09T01:44:41Z,192.168.191.192,172.21.216.218,TCP,61862,80,1974,21,11634,PA,0,
2026-01-13T13:24:01Z,172.22.224.144,172.20.103.223,TCP,16757,22,984,3,10380,PA,0,
2026-01-06T22:37:24Z,192.168.186.10,118.11.113.54,TCP,34335,445,1197,20,11415,PA,0,
2026-01-24T22:19:10Z,10.171.162.110,174.30.113.162,UDP,57809,80,715,34,9690,,0,
2026-01-18T09:07:52Z,10.157.64.103,10.0.0.10,TCP,54306,3389,808,4,15578,FA,0,
2026-01-05T03:36:10Z,172.29.91.135,10.0.2.8,TCP,57365,53,904,15,4970,S,0,
2026-01-16T12:58:57Z,67.39.191.83,10.142.52.144,TCP,36414,110,2178,32,3266,PA,0,
2026-01-29T06:08:53Z,192.168.174.177,10.0.1.15,TCP,1688,53,616,14,960,PA,0,
2026-01-13T07:53:54Z,192.168.87.181,10.0.1.15,TCP,52171,143,1962,15,1062,PA,0,
2026-01-26T20:22:15Z,10.114.75.140,192.168.68.110,TCP,32154,8080,1191,20,16666,A,0,
2026-01-12T16:42:00Z,10.94.138.80,10.0.2.8,TCP,7212,443,1877,12,2742,A,0,
2026-01-10T10:44:57Z,192.168.41.95,10.49.34.30,UDP,55077,22,1635,13,3830,,0,
2026-01-15T04:00:06.840000Z,10.90.55.67,10.0.1.15,TCP,20767,191,30,1,106,S,1,PORT_SCAN
2026-01-15T04:00:13.560000Z,10.90.55.67,10.0.1.15,TCP,40196,359,32,1,177,S,1,PORT_SCAN
2026-01-29T01:03:00Z,192.168.55.67,10.0.0.10,TCP,22118,143,381,30,6252,PA,0,
2026-01-04T03:48:45Z,172.19.105.119,95.52.229.115,TCP,37023,445,1324,28,2512,PA,0,
2026-01-14T05:13:03Z,172.17.8.115,10.0.1.15,TCP,22080,443,775,2,10020,PA,0,
2026-01-13T21:21:07Z,192.168.6.44,10.238.189.134,UDP,13602,53,2076,1,18630,,0,
2026-01-27T03:12:27Z,172.21.250.128,10.0.0.20,TCP,9631,110,822,14,12148,PA,0,
2026-01-11T23:18:10Z,94.138.144.46,10.0.0.20,TCP,23258,22,189,3,1083,S,1,SSH_BRUTE_FORCE
2026-01-11T14:43:13Z,172.21.244.95,192.168.244.110,UDP,13035,53,2129,33,4209,,0,
2026-01-16T03:21:33Z,192.168.134.205,10.0.1.15,TCP,21115,445,1484,33,14969,R,0,
2026-01-29T05:15:11Z,10.226.4.90,10.2.96.12,TCP,20930,22,2444,18,5580,PA,0,
2026-01-23T22:44:53Z,172.19.186.108,172.25.206.6,TCP,44370,445,749,14,1253,FA,0,
2026-01-14T06:51:52Z,10.2.96.12,172.22.13.22,UDP,37129,8080,1532,20,10874,,0,
2026-01-09T00:09:13Z,192.168.0.49,125.248.96.177,TCP,39028,110,357,15,5343,FA,0,
2026-01-26T03:36:06Z,172.18.81.122,134.170.231.56,TCP,62659,25,1196,2,14380,A,0,
2026-01-28T07:19:06Z,18.13.214.30,113.230.180.107,UDP,41465,80,2440,6,18252,,0,
2026-01-18T06:46:28Z,137.188.191.251,53.216.232.253,TCP,5408,110,1288,14,9619,A,0,
2026-01-07T11:42:36Z,192.168.59.104,10.0.1.15,TCP,28466,110,919,14,9990,PA,0,
2026-01-15T22:01:29Z,192.168.101.18,10.0.1.15,TCP,12695,110,206,5,10612,PA,0,
2026-01-29T04:38:33Z,172.31.210.180,192.168.101.18,TCP,65381,143,428,1,10106,PA,0,
2026-01-10T15:00:29Z,10.154.36.185,127.222.228.46,TCP,49294,110,458,12,3823,PA,0,
2026-01-13T15:11:24Z,10.155.155.107,172.27.195.39,TCP,18025,3389,3039,40,3721,PA,0,
2026-01-20T14:03:57Z,193.102.70.200,81.69.72.208,TCP,57978,8080,951,16,21094,PA,0,
2026-01-03T18:21:50Z,172.29.91.135,10.238.189.134,TCP,50137,53,2387,12,13947,S,0,
2026-01-04T13:18:28Z,143.163.48.43,192.168.0.49,TCP,46528,443,3290,20,445,PA,0,
2026-01-30T10:07:13Z,10.238.189.134,172.30.241.119,UDP,31114,3389,1301,12,11216,,0,
2026-01-09T05:44:55Z,158.69.185.54,10.0.1.15,TCP,53732,3389,823,22,7370,PA,0,
2026-01-17T02:36:24Z,133.123.140.224,10.3.132.81,UDP,17203,25,748,15,16151,,0,
2026-01-15T04:00:07.560000Z,10.90.55.67,10.0.1.15,TCP,50525,209,22,1,176,S,1,PORT_SCAN
2026-01-27T09:59:27Z,10.44.164.202,192.168.230.67,UDP,34449,80,1777,1,14489,,0,
2026-01-22T23:56:10Z,182.22.88.53,14.250.15.84,TCP,47444,25,224,18,7634,A,0,
2026-01-11T11:02:13Z,10.87.123.180,10.0.0.10,UDP,59927,80,1343,17,2120,,0,
2026-01-30T17:40:32Z,192.168.241.54,10.0.0.20,TCP,14104,110,1366,2,16504,A,0,
2026-01-25T07:41:24Z,192.168.101.18,178.158.116.89,UDP,14049,53,1198,1,7960,,0,
2026-01-20T06:50:26Z,192.168.141.27,172.18.2.14,TCP,27515,22,1138,21,8389,PA,0,
2026-01-11T21:29:30Z,172.31.73.102,114.223.220.206,TCP,58566,3389,1029,6,26572,PA,0,
2026-01-27T12:29:20Z,59.93.130.148,10.0.0.10,TCP,3000,110,451,5,16934,A,0,
2026-01-15T21:42:34Z,118.159.200.225,192.168.89.24,UDP,59893,445,1274,9,22539,,0,
2026-01-20T03:42:07Z,10.86.11.7,10.224.169.203,UDP,48318,445,1460,3,13557,,0,
2026-01-29T00:57:51Z,192.168.52.231,10.49.34.30,TCP,40338,54674,1518,9,13610,PA,0,
2026-01-31T12:49:49Z,56.188.215.201,10.90.55.67,UDP,6688,22,2375,28,4812,,0,
2026-01-31T01:13:00Z,10.215.138.7,172.20.22.167,TCP,60940,445,885,14,3989,PA,0,
2026-01-15T20:13:24Z,10.89.252.100,203.25.199.9,UDP,12277,25,1890,3,14788,,0,
2026-01-11T23:09:46Z,94.138.144.46,10.0.0.20,TCP,57139,22,137,5,279,S,1,SSH_BRUTE_FORCE
2026-01-01T00:50:57Z,192.168.46.51,172.20.244.228,TCP,5495,110,159,7,22046,PA,0,
2026-01-26T13:55:11Z,10.177.160.87,10.0.1.15,TCP,50899,8080,1448,3,7908,A,0,
2026-01-05T03:29:43Z,121.76.182.150,172.26.239.199,TCP,19445,3389,2231,31,11867,S,0,
2026-01-31T18:51:05Z,192.168.37.89,214.68.52.87,TCP,6760,80,1778,10,1707,A,0,
2026-01-08T07:18:49Z,172.21.224.126,10.0.1.15,TCP,26231,443,1213,12,6954,PA,0,
2026-01-04T05:35:53Z,137.135.173.158,10.0.0.20,UDP,37694,8080,583,5,11689,,0,
2026-01-22T13:12:10Z,176.193.83.216,200.213.181.27,TCP,21556,8080,1635,14,19436,PA,0,
2026-01-15T23:48:20Z,192.168.109.102,10.0.0.20,TCP,10714,22,1315,17,8550,FA,0,
2026-01-24T02:44:56Z,172.21.20.26,118.97.155.244,UDP,23217,3389,926,17,60,,0,
2026-01-01T03:16:54Z,192.168.59.104,10.100.121.179,TCP,39371,25,1312,10,16235,A,0,
