timestamp,src_ip,query,qtype,rcode,answers,ttl,label,attack_type
2026-01-02T18:15:36Z,192.168.45.63,example.com,A,NOERROR,2,30120,0,
2026-01-27T07:25:29Z,10.115.237.27,amazon.in,MX,NOERROR,3,73125,0,
2026-01-23T09:46:11Z,172.21.217.67,amazon.in,MX,NOERROR,1,47260,0,
2026-01-20T19:47:16Z,192.168.57.80,cloudflare.com,A,NOERROR,1,42691,0,
2026-01-30T12:58:56Z,192.168.227.201,wikipedia.org,A,NOERROR,1,41698,0,
2026-01-27T10:07:03Z,172.22.24.10,github.com,A,NOERROR,3,17626,0,
2026-01-12T02:57:52Z,172.21.155.157,amazon.in,A,NOERROR,2,64568,0,
2026-01-13T06:17:27Z,172.17.212.210,example.com,A,NOERROR,1,41507,0,
2026-01-09T16:54:09Z,172.24.1.102,wikipedia.org,A,NOERROR,1,8238,0,
2026-01-27T18:30:48Z,10.196.4.23,wikipedia.org,A,NOERROR,1,39786,0,
2026-01-20T19:30:59Z,192.168.146.22,microsoft.com,MX,NOERROR,3,60094,0,
2026-01-05T16:31:13Z,192.168.89.223,google.com,A,NOERROR,1,6191,0,
2026-01-22T07:35:00Z,192.168.131.85,xmpfrtgdwvd.io,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-23T02:04:52Z,172.23.57.143,amazon.in,TXT,NOERROR,2,8573,0,
2026-01-07T18:29:57Z,49.155.223.154,cloudflare.com,AAAA,NOERROR,3,67689,0,
2026-01-02T17:55:47Z,192.168.22.244,workspace.local,A,NOERROR,1,53115,0,
2026-01-23T03:56:57Z,10.242.117.238,wikipedia.org,AAAA,NOERROR,3,78508,0,
2026-01-23T19:01:31Z,172.20.205.167,workspace.local,A,NOERROR,1,15912,0,
2026-01-19T07:03:14Z,192.168.157.244,microsoft.com,A,NOERROR,2,70849,0,
2026-01-03T14:23:22Z,192.168.23.36,cloudflare.com,A,NOERROR,2,73534,0,
2026-01-31T11:30:27Z,172.23.156.231,workspace.local,CNAME,NOERROR,1,22744,0,
2026-01-07T02:44:51Z,70.34.114.219,example.com,A,NOERROR,1,66753,0,
2026-01-04T19:46:52Z,192.168.123.14,example.com,A,NOERROR,3,51366,0,
2026-01-04T14:40:02Z,10.90.104.114,microsoft.com,A,NOERROR,2,47050,0,
2026-01-27T06:45:32Z,192.168.124.205,example.com,A,NOERROR,3,39460,0,
2026-01-24T08:18:44Z,192.168.26.218,workspace.local,A,NOERROR,3,38729,0,
2026-01-28T18:40:25Z,81.253.80.40,google.com,A,NOERROR,1,41149,0,
2026-01-05T14:15:09Z,10.215.79.66,github.com,A,NOERROR,2,82444,0,
2026-01-24T20:04:25Z,192.168.99.150,microsoft.com,A,NOERROR,1,39953,0,
2026-01-13T08:57:50Z,192.168.187.175,example.com,A,NOERROR,2,68399,0,
2026-01-02T12:03:21Z,192.168.225.171,workspace.local,A,NOERROR,3,74385,0,
2026-01-21T23:42:47Z,172.22.51.22,example.com,A,NOERROR,2,9983,0,
2026-01-11T23:53:56Z,192.168.84.115,workspace.local,TXT,NOERROR,3,60981,0,
2026-01-12T18:07:38Z,82.157.141.23,workspace.local,A,NOERROR,3,75102,0,
2026-01-01T03:08:13Z,172.20.117.62,example.com,A,NOERROR,2,2175,0,
2026-01-15T17:12:07Z,192.168.229.31,cloudflare.com,A,NOERROR,3,55254,0,
2026-01-14T04:10:34Z,119.191.76.125,stackoverflow.com,A,NOERROR,2,46222,0,
2026-01-15T00:13:04Z,192.168.120.203,github.com,MX,NOERROR,2,57301,0,
2026-01-01T13:22:03Z,192.168.15.67,github.com,AAAA,NOERROR,1,85383,0,
2026-01-11T03:49:24Z,192.168.90.169,cloudflare.com,A,NOERROR,1,65884,0,
2026-01-24T01:14:24Z,10.60.233.141,wikipedia.org,TXT,NOERROR,3,37851,0,
2026-01-12T07:32:03Z,192.168.141.152,microsoft.com,CNAME,NOERROR,2,44979,0,
2026-01-25T13:19:52Z,172.28.38.124,microsoft.com,A,NOERROR,1,64406,0,
2026-01-19T16:44:33Z,172.20.117.62,amazon.in,TXT,NOERROR,3,10232,0,
2026-01-17T14:59:17Z,172.18.236.117,stackoverflow.com,A,NOERROR,1,49484,0,
2026-01-16T10:37:42Z,192.168.243.102,amazon.in,TXT,NOERROR,1,10287,0,
2026-01-10T08:04:32Z,187.161.92.236,example.com,A,NOERROR,3,52092,0,
2026-01-14T12:31:29Z,192.168.239.80,amazon.in,A,NOERROR,3,29375,0,
2026-01-02T13:07:48Z,10.183.120.36,amazon.in,A,NOERROR,2,64858,0,
2026-01-22T07:32:12Z,192.168.131.85,4jrr3m3f9odx9d9iii.io,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-29T02:02:32Z,192.168.201.232,github.com,A,NOERROR,1,55360,0,
2026-01-05T21:20:54Z,10.183.179.233,wikipedia.org,AAAA,NOERROR,3,29364,0,
2026-01-13T23:58:58Z,172.29.211.138,google.com,A,NOERROR,1,85598,0,
2026-01-15T13:37:05Z,172.24.59.149,amazon.in,AAAA,NOERROR,1,60303,0,
2026-01-29T17:35:36Z,62.70.221.122,google.com,A,NOERROR,2,60433,0,
2026-01-05T14:51:42Z,192.168.94.19,google.com,A,NOERROR,1,69136,0,
2026-01-22T12:58:44Z,172.20.117.62,workspace.local,A,NXDOMAIN,0,61217,0,
2026-01-29T02:49:51Z,172.24.1.102,amazon.in,A,NOERROR,1,62044,0,
2026-01-15T17:43:23Z,172.22.130.105,workspace.local,A,NOERROR,3,37985,0,
2026-01-16T04:20:35Z,192.168.239.80,workspace.local,A,NOERROR,3,70744,0,
2026-01-16T02:01:03Z,10.136.17.100,github.com,A,NOERROR,2,51810,0,
2026-01-08T02:03:26Z,10.52.181.244,stackoverflow.com,A,NOERROR,2,3354,0,
2026-01-24T01:29:59Z,10.204.29.130,github.com,TXT,NOERROR,1,22509,0,
2026-01-26T08:27:58Z,192.168.2.168,wikipedia.org,A,NOERROR,1,52702,0,
2026-01-22T16:53:20Z,10.138.94.27,stackoverflow.com,CNAME,NOERROR,2,72237,0,
2026-01-07T02:39:56Z,172.17.189.154,stackoverflow.com,A,NOERROR,2,69030,0,
2026-01-31T20:42:33Z,172.30.246.64,google.com,A,NOERROR,3,14209,0,
2026-01-28T19:38:53Z,172.25.103.66,hdcgh1ukghk4tiu.org,A,NOERROR,1,56158,0,
2026-01-09T01:38:37Z,192.168.162.214,amazon.in,A,NOERROR,1,70681,0,
2026-01-28T03:36:03Z,10.206.5.132,example.com,CNAME,NOERROR,1,51614,0,
2026-01-11T11:28:05Z,10.92.58.192,microsoft.com,A,NOERROR,2,68546,0,
2026-01-02T06:56:18Z,192.168.140.155,google.com,AAAA,NOERROR,2,64221,0,
2026-01-29T21:43:34Z,10.183.120.36,stackoverflow.com,A,NOERROR,2,52779,0,
2026-01-24T10:32:47Z,37.177.221.188,43s0r2c2bsfxe.net,A,NOERROR,1,20062,0,
2026-01-12T09:58:46Z,192.168.26.218,example.com,A,NOERROR,2,76454,0,
2026-01-15T14:04:16Z,172.28.14.166,microsoft.com,A,NOERROR,1,20085,0,
2026-01-19T04:27:57Z,192.168.4.118,stackoverflow.com,AAAA,NOERROR,1,43660,0,
2026-01-02T00:31:57Z,192.168.84.115,stackoverflow.com,AAAA,NOERROR,1,13596,0,
2026-01-14T06:28:26Z,10.95.31.237,google.com,A,NOERROR,3,78183,0,
2026-01-26T11:49:29Z,10.52.224.168,amazon.in,A,NOERROR,3,43046,0,
2026-01-11T20:01:29Z,192.168.4.176,stackoverflow.com,A,NOERROR,2,40592,0,
2026-01-10T12:51:52Z,10.63.29.191,microsoft.com,AAAA,NOERROR,2,45225,0,
2026-01-12T21:37:41Z,172.23.57.143,stackoverflow.com,A,NOERROR,1,35057,0,
2026-01-18T08:19:06Z,10.77.37.178,github.com,A,NOERROR,2,64359,0,
2026-01-13T23:45:58Z,62.251.102.207,vgakb8jn2w1.in,A,NXDOMAIN,0,4319,0,
2026-01-24T08:39:16Z,10.75.179.30,example.com,AAAA,NOERROR,1,65949,0,
2026-01-17T12:53:02Z,10.160.188.165,9egxo74bfiizaibqq.net,A,NOERROR,2,81271,0,
2026-01-13T10:17:46Z,10.50.28.86,workspace.local,A,NOERROR,3,65535,0,
2026-01-23T19:47:33Z,172.28.209.133,github.com,A,NOERROR,3,1303,0,
2026-01-30T16:26:33Z,192.168.175.29,wikipedia.org,AAAA,NOERROR,1,4452,0,
2026-01-07T16:55:15Z,172.18.202.132,workspace.local,A,NOERROR,3,51722,0,
2026-01-19T08:35:33Z,57.231.199.44,google.com,A,NOERROR,2,85505,0,
2026-01-20T02:56:00Z,172.28.136.227,stackoverflow.com,A,NOERROR,3,45271,0,
2026-01-07T04:48:02Z,172.22.193.140,google.com,AAAA,NOERROR,1,71323,0,
2026-01-12T20:20:21Z,192.168.253.4,example.com,TXT,NOERROR,1,30461,0,
2026-01-21T10:23:27Z,172.21.48.183,google.com,A,NOERROR,2,14342,0,
2026-01-21T11:09:19Z,192.168.146.22,cloudflare.com,A,NOERROR,1,26574,0,
2026-01-12T17:36:54Z,10.60.233.141,amazon.in,A,NOERROR,1,51526,0,
2026-01-20T00:06:38Z,192.168.119.241,workspace.local,A,NOERROR,2,17021,0,
2026-01-28T22:25:03Z,192.168.4.118,cloudflare.com,A,NOERROR,2,22570,0,
2026-01-18T15:06:15Z,192.168.209.187,workspace.local,A,NOERROR,2,76988,0,
2026-01-04T16:37:05Z,10.213.180.171,google.com,A,NOERROR,3,82255,0,
2026-01-01T15:44:43Z,10.160.188.165,cloudflare.com,A,NOERROR,3,3484,0,
2026-01-10T09:13:36Z,10.7.231.232,wikipedia.org,A,NOERROR,2,11073,0,
2026-01-29T14:32:11Z,172.18.220.194,cloudflare.com,A,NOERROR,3,67438,0,
2026-01-22T20:16:12Z,178.239.136.62,amazon.in,A,NOERROR,1,38115,0,
2026-01-04T22:41:23Z,10.115.237.27,wikipedia.org,CNAME,NOERROR,1,64211,0,
2026-01-23T17:16:59Z,10.236.63.131,cloudflare.com,A,NOERROR,3,24829,0,
2026-01-15T21:03:42Z,172.17.160.105,google.com,A,NOERROR,1,37428,0,
2026-01-02T03:22:24Z,192.168.90.195,wikipedia.org,A,NOERROR,3,40172,0,
2026-01-07T20:58:12Z,10.248.230.94,wikipedia.org,A,NOERROR,2,68288,0,
2026-01-26T21:47:46Z,192.168.234.29,stackoverflow.com,A,NOERROR,3,253,0,
2026-01-30T12:58:02Z,172.23.174.82,github.com,A,NOERROR,3,100,0,
2026-01-14T07:25:41Z,10.92.58.192,google.com,A,NOERROR,3,74818,0,
2026-01-15T04:59:14Z,10.113.184.32,cloudflare.com,TXT,NOERROR,3,10165,0,
2026-01-27T09:29:19Z,10.214.233.73,workspace.local,A,NOERROR,1,15969,0,
2026-01-01T04:19:01Z,172.31.133.209,workspace.local,A,NOERROR,1,72620,0,
2026-01-10T19:02:53Z,10.46.194.200,workspace.local,A,NOERROR,2,55120,0,
2026-01-22T01:05:45Z,192.168.209.187,stackoverflow.com,A,NOERROR,3,83789,0,
2026-01-13T05:15:47Z,172.31.74.238,wikipedia.org,A,NOERROR,1,63316,0,
2026-01-04T02:59:27Z,172.28.14.166,cm3b5gy1h8tk4af2fs.io,A,NOERROR,2,48580,0,
2026-01-27T10:06:05Z,10.155.152.227,microsoft.com,CNAME,NOERROR,1,70291,0,
2026-01-13T12:33:07Z,10.146.242.106,example.com,TXT,NOERROR,3,62835,0,
2026-01-31T08:57:37Z,10.14.53.193,stackoverflow.com,A,NOERROR,1,31029,0,
2026-01-01T08:48:09Z,172.19.5.78,wikipedia.org,A,NOERROR,3,66219,0,
2026-01-05T01:35:00Z,10.165.71.98,google.com,MX,NOERROR,1,29729,0,
2026-01-28T09:45:06Z,192.168.123.14,workspace.local,A,NOERROR,3,42154,0,
2026-01-04T12:12:38Z,10.38.242.163,microsoft.com,A,NOERROR,2,56454,0,
2026-01-02T01:44:32Z,192.168.18.14,amazon.in,A,NOERROR,2,4576,0,
2026-01-28T18:53:38Z,172.20.31.23,microsoft.com,A,NOERROR,3,36297,0,
2026-01-06T10:48:47Z,10.5.68.8,7u7mfvl43n4i.org,AAAA,NOERROR,3,74437,0,
2026-01-18T18:38:38Z,10.251.170.107,github.com,A,NOERROR,1,78199,0,
2026-01-28T23:25:45Z,172.30.40.236,microsoft.com,MX,NOERROR,1,48979,0,
2026-01-22T07:11:48Z,192.168.131.85,pkj5cp6y0o9p105mv.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-20T02:22:56Z,56.208.67.24,amazon.in,A,NOERROR,2,78805,0,
2026-01-15T00:08:55Z,192.168.162.214,microsoft.com,A,NOERROR,2,15363,0,
2026-01-27T20:29:54Z,10.204.29.130,amazon.in,A,NOERROR,3,5416,0,
2026-01-21T10:55:13Z,10.30.248.5,google.com,A,NOERROR,3,6607,0,
2026-01-11T04:10:06Z,10.58.223.183,microsoft.com,CNAME,NOERROR,1,22001,0,
2026-01-05T10:53:16Z,192.168.176.29,cloudflare.com,A,NOERROR,3,51738,0,
2026-01-05T15:36:14Z,192.168.40.213,microsoft.com,A,NOERROR,3,39675,0,
2026-01-10T21:31:20Z,10.103.22.40,example.com,A,NOERROR,3,37568,0,
2026-01-07T09:55:33Z,172.23.156.231,stackoverflow.com,CNAME,NOERROR,2,19298,0,
2026-01-07T19:05:22Z,10.60.233.141,microsoft.com,A,NOERROR,1,81974,0,
2026-01-22T07:32:57Z,192.168.131.85,sz1pkh6772.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-19T08:12:48Z,192.168.161.106,stackoverflow.com,A,NOERROR,3,42522,0,
2026-01-12T17:15:44Z,10.95.31.237,amazon.in,A,NOERROR,3,27215,0,
2026-01-03T22:04:00Z,192.168.212.196,google.com,AAAA,NOERROR,2,44972,0,
2026-01-23T05:10:44Z,121.52.132.142,github.com,A,NOERROR,2,29741,0,
2026-01-08T04:42:57Z,192.168.244.214,example.com,A,NOERROR,1,117,0,
2026-01-21T18:12:53Z,10.52.224.168,microsoft.com,A,NOERROR,1,76146,0,
2026-01-31T14:16:07Z,10.233.130.233,amazon.in,A,NOERROR,2,25980,0,
2026-01-21T14:48:28Z,192.168.99.150,wikipedia.org,A,NOERROR,3,75317,0,
2026-01-21T10:12:04Z,10.242.117.238,stackoverflow.com,A,NOERROR,1,17232,0,
2026-01-14T10:25:36Z,192.168.200.9,cloudflare.com,CNAME,NOERROR,2,42114,0,
2026-01-13T04:40:56Z,172.20.62.64,amazon.in,AAAA,NOERROR,3,37424,0,
2026-01-10T06:39:05Z,172.25.235.54,stackoverflow.com,A,NOERROR,1,3252,0,
2026-01-25T02:57:13Z,10.103.22.40,cloudflare.com,A,NOERROR,2,48910,0,
2026-01-15T21:36:53Z,192.168.124.205,workspace.local,A,NOERROR,1,44183,0,
2026-01-31T21:56:33Z,10.136.17.100,wikipedia.org,AAAA,NOERROR,2,33390,0,
2026-01-21T05:30:33Z,192.168.40.213,amazon.in,A,NOERROR,2,7020,0,
2026-01-31T14:09:25Z,10.15.69.139,microsoft.com,A,NOERROR,2,23282,0,
2026-01-23T00:38:01Z,10.11.129.85,github.com,A,NOERROR,3,68832,0,
2026-01-25T07:40:09Z,192.168.120.203,workspace.local,A,NOERROR,2,34597,0,
2026-01-22T07:49:18Z,192.168.131.85,h2z14iebsjszqw4.io,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-22T13:09:39Z,172.17.189.154,example.com,AAAA,NOERROR,1,12006,0,
2026-01-15T04:49:32Z,192.168.18.14,amazon.in,A,NOERROR,3,6101,0,
2026-01-28T12:29:00Z,172.17.208.65,github.com,A,NOERROR,2,51407,0,
2026-01-23T01:51:37Z,10.183.120.36,wikipedia.org,A,NOERROR,3,68338,0,
2026-01-17T16:30:15Z,88.253.0.12,vczf3rcsxa6804wy.net,A,NOERROR,2,10360,0,
2026-01-09T21:35:39Z,172.16.219.152,amazon.in,A,NOERROR,3,58485,0,
2026-01-22T07:16:18Z,192.168.131.85,yd3i1uvcvg9en.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-27T00:20:17Z,10.196.4.23,github.com,A,NOERROR,3,5769,0,
2026-01-12T04:27:20Z,172.23.174.82,microsoft.com,A,NOERROR,1,71488,0,
2026-01-17T09:50:16Z,10.77.37.178,amazon.in,A,NOERROR,2,70289,0,
2026-01-05T15:54:54Z,172.20.117.62,example.com,A,NOERROR,3,13218,0,
2026-01-27T06:40:39Z,192.168.218.98,example.com,A,NOERROR,3,33103,0,
2026-01-26T06:04:49Z,172.23.57.143,microsoft.com,A,NOERROR,3,48965,0,
2026-01-13T16:23:52Z,10.38.242.163,example.com,A,NOERROR,3,568,0,
2026-01-03T21:41:02Z,10.206.5.132,microsoft.com,A,NOERROR,1,59191,0,
2026-01-11T22:35:19Z,10.233.229.254,github.com,A,NOERROR,3,1937,0,
2026-01-31T08:24:09Z,110.38.47.230,wikipedia.org,A,NXDOMAIN,0,24790,0,
2026-01-12T15:42:02Z,192.168.141.152,google.com,A,NOERROR,2,78172,0,
2026-01-15T12:29:06Z,10.183.179.233,cloudflare.com,A,NOERROR,2,3686,0,
2026-01-22T07:59:30Z,192.168.131.85,zo7xds92iv.io,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-16T21:44:03Z,192.168.4.118,microsoft.com,A,NOERROR,3,60351,0,
2026-01-22T21:13:54Z,192.168.140.155,wikipedia.org,A,NOERROR,1,43553,0,
2026-01-09T16:57:53Z,192.168.23.36,google.com,A,NOERROR,2,46640,0,
2026-01-16T08:10:46Z,10.243.246.22,github.com,AAAA,NOERROR,2,80905,0,
2026-01-05T07:52:41Z,192.168.117.95,amazon.in,A,NOERROR,1,26811,0,
2026-01-11T09:02:58Z,10.206.5.132,amazon.in,A,NOERROR,2,19364,0,
2026-01-14T16:18:20Z,192.168.247.94,github.com,A,NOERROR,1,41587,0,
2026-01-12T09:51:37Z,10.14.53.193,workspace.local,A,NOERROR,1,67911,0,
2026-01-22T07:43:06Z,192.168.131.85,ajt7srye7mt.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-15T13:41:04Z,10.215.79.66,example.com,A,NOERROR,1,13116,0,
2026-01-28T06:36:58Z,172.27.108.216,cloudflare.com,A,NOERROR,1,77557,0,
2026-01-19T17:14:05Z,192.168.253.4,workspace.local,A,NOERROR,3,79697,0,
2026-01-30T22:10:27Z,192.168.4.118,google.com,CNAME,NOERROR,1,66139,0,
2026-01-27T21:43:25Z,219.109.207.178,wikipedia.org,AAAA,NOERROR,3,78999,0,
2026-01-13T03:36:24Z,192.168.184.133,google.com,A,NOERROR,1,56795,0,
2026-01-16T03:56:34Z,192.168.253.4,6f0r9gnzzst.io,A,NOERROR,3,82666,0,
2026-01-14T16:18:00Z,171.59.41.183,microsoft.com,A,NOERROR,2,40248,0,
2026-01-24T10:48:04Z,172.29.211.138,google.com,A,NOERROR,3,25759,0,
2026-01-14T17:05:51Z,192.168.90.110,amazon.in,A,NOERROR,2,81635,0,
2026-01-28T13:56:20Z,10.90.168.177,stackoverflow.com,A,NOERROR,3,50035,0,
2026-01-22T07:32:09Z,192.168.131.85,2rjlxz0m4g.io,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-22T20:42:42Z,172.17.208.65,workspace.local,MX,NOERROR,1,32275,0,
2026-01-25T19:05:31Z,10.255.206.188,workspace.local,A,NOERROR,3,11328,0,
2026-01-26T13:29:19Z,172.29.211.138,amazon.in,A,NOERROR,2,27424,0,
2026-01-25T09:35:05Z,192.168.225.171,stackoverflow.com,A,NOERROR,3,34750,0,
2026-01-10T16:46:45Z,192.168.244.214,microsoft.com,AAAA,NOERROR,2,43670,0,
2026-01-09T22:22:18Z,172.21.217.67,workspace.local,A,NOERROR,3,27341,0,
2026-01-18T21:49:48Z,10.95.31.237,github.com,A,NOERROR,1,48432,0,
2026-01-30T12:56:50Z,172.30.40.236,amazon.in,A,NOERROR,2,10211,0,
2026-01-03T00:26:20Z,172.25.235.54,workspace.local,A,NOERROR,2,40004,0,
2026-01-17T03:47:55Z,10.57.85.237,workspace.local,A,NOERROR,3,64192,0,
2026-01-23T14:53:01Z,192.168.238.236,cloudflare.com,TXT,NOERROR,3,30934,0,
2026-01-21T17:39:18Z,10.104.137.183,workspace.local,MX,NOERROR,1,55505,0,
2026-01-12T19:35:00Z,192.168.125.131,cloudflare.com,A,NOERROR,1,13956,0,
2026-01-03T22:42:41Z,192.168.200.9,example.com,A,NOERROR,3,30482,0,
2026-01-22T07:32:24Z,192.168.131.85,506z0nghiz0qtq.org,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-30T15:48:58Z,172.22.130.105,microsoft.com,A,NOERROR,3,62890,0,
2026-01-09T07:19:10Z,10.204.29.130,wikipedia.org,AAAA,NOERROR,1,76592,0,
2026-01-22T07:21:06Z,192.168.131.85,6d9o5cdfey.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-03T07:58:21Z,10.227.33.203,microsoft.com,MX,NOERROR,1,77699,0,
2026-01-12T10:26:54Z,192.168.162.214,google.com,A,NOERROR,2,30103,0,
2026-01-19T04:16:11Z,192.168.131.85,github.com,A,NOERROR,1,30581,0,
2026-01-07T22:13:50Z,192.168.209.187,github.com,A,NXDOMAIN,0,63858,0,
2026-01-26T08:51:30Z,10.14.53.193,amazon.in,A,NOERROR,2,72808,0,
2026-01-27T17:44:25Z,172.18.220.194,amazon.in,MX,NOERROR,2,71857,0,
2026-01-25T00:00:27Z,172.22.130.105,amazon.in,AAAA,NOERROR,2,77683,0,
2026-01-02T11:32:34Z,192.168.235.151,cloudflare.com,A,NOERROR,1,14017,0,
2026-01-02T02:35:29Z,10.142.128.181,cloudflare.com,A,NOERROR,1,69135,0,
2026-01-19T19:11:58Z,192.168.234.173,workspace.local,TXT,NOERROR,1,17052,0,
2026-01-07T10:07:21Z,192.168.141.152,workspace.local,A,NOERROR,2,67642,0,
2026-01-08T17:13:38Z,174.138.66.14,github.com,A,NOERROR,1,61192,0,
2026-01-01T22:21:13Z,192.168.175.29,example.com,A,NOERROR,1,9899,0,
2026-01-03T09:14:48Z,10.14.226.238,stackoverflow.com,A,NOERROR,3,80873,0,
2026-01-01T04:19:44Z,192.168.181.55,amazon.in,A,NOERROR,3,70021,0,
2026-01-13T11:02:07Z,172.30.40.236,workspace.local,A,NOERROR,3,18232,0,
2026-01-19T11:48:56Z,192.168.130.79,cloudflare.com,A,NOERROR,1,54482,0,
2026-01-22T07:34:51Z,192.168.131.85,vbkrodmoka559.org,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-31T17:26:50Z,192.168.238.236,amazon.in,A,NOERROR,1,81028,0,
2026-01-26T23:44:13Z,10.136.122.158,amazon.in,A,NOERROR,2,74642,0,
2026-01-12T06:06:28Z,192.168.82.90,google.com,AAAA,NOERROR,3,34591,0,
2026-01-03T00:03:56Z,10.194.167.61,wikipedia.org,TXT,NOERROR,3,14729,0,
2026-01-09T22:57:23Z,172.17.212.210,wikipedia.org,TXT,NOERROR,2,8515,0,
2026-01-21T00:34:47Z,10.5.68.8,stackoverflow.com,TXT,NOERROR,2,5291,0,
2026-01-22T07:01:18Z,192.168.131.85,8kprxx18j4fpg.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-19T23:19:30Z,118.245.245.43,amazon.in,A,NOERROR,2,29781,0,
2026-01-11T10:08:31Z,172.30.246.64,microsoft.com,A,NOERROR,2,44061,0,
2026-01-10T11:49:07Z,172.20.31.23,wikipedia.org,A,NOERROR,2,50765,0,
2026-01-22T07:25:24Z,192.168.131.85,vdo3xff09fk2o50.org,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-19T02:58:53Z,10.165.71.98,example.com,A,NOERROR,2,59329,0,
2026-01-30T18:59:54Z,192.168.229.31,workspace.local,A,NOERROR,1,64034,0,
2026-01-01T16:08:51Z,192.168.57.80,workspace.local,A,NOERROR,1,8216,0,
2026-01-03T11:58:41Z,49.23.34.5,github.com,AAAA,NOERROR,1,66672,0,
2026-01-16T08:39:16Z,172.25.103.66,cloudflare.com,TXT,NOERROR,1,40336,0,
2026-01-30T16:31:07Z,192.168.218.191,example.com,A,NOERROR,3,37746,0,
2026-01-14T11:20:42Z,172.22.12.19,wikipedia.org,A,NOERROR,3,18503,0,
2026-01-01T02:55:16Z,172.21.155.157,amazon.in,A,NOERROR,2,43646,0,
2026-01-15T18:02:02Z,10.149.98.237,microsoft.com,MX,NOERROR,3,75805,0,
2026-01-28T11:06:45Z,200.18.74.125,cloudflare.com,AAAA,NOERROR,2,1075,0,
2026-01-24T19:39:41Z,192.168.176.29,amazon.in,CNAME,NOERROR,2,50057,0,
2026-01-22T07:46:42Z,192.168.131.85,2qkjrab5acn25uj.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-21T13:43:00Z,172.25.145.217,workspace.local,A,NOERROR,3,79584,0,
2026-01-31T22:58:55Z,10.215.79.66,amazon.in,A,NOERROR,1,34227,0,
2026-01-03T23:48:15Z,172.30.246.64,example.com,A,NOERROR,2,38050,0,
2026-01-08T00:22:25Z,172.22.12.19,stackoverflow.com,A,NOERROR,3,58907,0,
2026-01-07T15:14:29Z,211.92.220.4,google.com,A,NXDOMAIN,0,83574,0,
2026-01-13T07:57:08Z,192.168.161.74,workspace.local,A,NOERROR,3,59672,0,
2026-01-26T22:57:55Z,192.168.57.80,stackoverflow.com,AAAA,NXDOMAIN,0,44891,0,
2026-01-23T15:44:23Z,172.30.40.236,wikipedia.org,A,NOERROR,1,53386,0,
2026-01-11T06:39:17Z,10.2.196.102,example.com,A,NOERROR,1,30179,0,
2026-01-31T06:58:03Z,172.24.59.149,xwuctby97w40uvqxc.com,A,NOERROR,3,19994,0,
2026-01-15T21:24:11Z,192.168.240.56,github.com,A,NOERROR,1,50744,0,
2026-01-11T02:55:21Z,192.168.187.175,amazon.in,A,NOERROR,1,66103,0,
2026-01-12T16:44:19Z,10.113.184.32,amazon.in,A,NOERROR,1,11562,0,
2026-01-23T17:56:57Z,10.204.29.130,github.com,A,NOERROR,1,678,0,
2026-01-23T18:09:08Z,10.5.68.8,github.com,AAAA,NOERROR,3,10594,0,
2026-01-03T14:14:23Z,192.168.212.196,workspace.local,A,NOERROR,2,27478,0,
2026-01-30T05:02:50Z,127.59.78.177,microsoft.com,A,NOERROR,3,33482,0,
2026-01-21T11:17:17Z,172.21.26.228,wikipedia.org,A,NOERROR,2,7267,0,
2026-01-15T10:40:42Z,192.168.23.36,microsoft.com,CNAME,NOERROR,2,85442,0,
2026-01-15T11:14:22Z,192.168.142.88,wikipedia.org,CNAME,NOERROR,2,11506,0,
2026-01-13T21:28:08Z,172.26.232.120,amazon.in,A,NOERROR,2,65584,0,
2026-01-30T03:57:15Z,192.168.82.90,google.com,A,NOERROR,3,68285,0,
2026-01-08T02:22:29Z,172.17.160.105,wikipedia.org,A,NOERROR,2,9746,0,
2026-01-17T00:15:44Z,192.168.161.106,google.com,CNAME,NOERROR,2,74278,0,
2026-01-13T02:23:25Z,192.168.30.101,github.com,CNAME,NOERROR,3,54534,0,
2026-01-03T18:41:28Z,101.82.73.125,stackoverflow.com,MX,NOERROR,2,17364,0,
2026-01-08T10:28:20Z,153.138.192.33,google.com,AAAA,NOERROR,1,12246,0,
2026-01-03T19:30:08Z,52.52.42.192,workspace.local,A,NOERROR,3,13480,0,
2026-01-31T16:55:09Z,172.22.130.105,microsoft.com,A,NOERROR,2,27120,0,
